E100000893_L01_1,NODE_486_length_380_cov_6.229607_g415_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_488_length_380_cov_4.722054_g417_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_494_length_376_cov_5.165138_g422_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_499_length_375_cov_3.273006_g427_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_500_length_375_cov_1.453988_g428_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_594_length_341_cov_7.787671_g519_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_643_length_323_cov_8.448905_g568_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_683_length_311_cov_1.774809_g608_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_692_length_307_cov_4.406977_g616_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_732_length_297_cov_4.221774_g656_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_800_length_284_cov_2.251064_g724_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_1,NODE_856_length_273_cov_1.732143_g780_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_868_length_270_cov_4.497738_g792_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_883_length_269_cov_3.295455_g807_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Avastrovirus.
E100000893_L01_1,NODE_947_length_261_cov_1.764151_g871_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_1047_length_247_cov_4.702020_g971_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_1074_length_243_cov_6.159794_g998_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_1144_length_237_cov_1.414894_g1068_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_1194_length_233_cov_1.423913_g1118_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_1202_length_232_cov_2.338798_g1126_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_1222_length_230_cov_6.944751_g1146_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_1552_length_211_cov_1.432099_g1476_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_1711_length_210_cov_4.130435_g1635_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_3127_length_202_cov_2.954248_g3051_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_4767_length_193_cov_3.041667_g4691_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_5477_length_190_cov_4.539007_g5401_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_6607_length_188_cov_1.446043_g6531_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_1,NODE_7445_length_186_cov_1.686131_g7369_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_1,NODE_13058_length_175_cov_1.976190_g12982_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae.
E100000893_L01_1,NODE_18083_length_166_cov_1.811966_g18007_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Pisuviricota.
E100000893_L01_10,NODE_1_length_7383_cov_9.404827_g0_i0,0.71,7,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_10,NODE_2_length_6363_cov_155.284922_g1_i0,1.0,4,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_3_length_5490_cov_493.326778_g2_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_11_length_4616_cov_10.092621_g4_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_10,NODE_12_length_4572_cov_238.678974_g5_i0,0.33,3,Viruses; Riboviria.
E100000893_L01_10,NODE_21_length_2897_cov_625.035112_g9_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_28_length_2502_cov_12.517326_g10_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_10,NODE_45_length_1879_cov_61.518579_g16_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_46_length_1871_cov_61.604281_g16_i1,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_52_length_1737_cov_51.234597_g21_i0,1.0,2,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_70_length_1541_cov_69.919571_g16_i2,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_72_length_1524_cov_9.297627_g36_i0,0.25,4,Viruses; Riboviria.
E100000893_L01_10,NODE_78_length_1452_cov_21.915182_g40_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_79_length_1447_cov_24.507153_g41_i0,1.0,2,Viruses; Riboviria.
E100000893_L01_10,NODE_81_length_1437_cov_21.760086_g40_i1,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_82_length_1428_cov_18.912980_g43_i0,0.5,2,Viruses; Riboviria.
E100000893_L01_10,NODE_192_length_1065_cov_18.332677_g130_i0,1.0,2,Viruses; Riboviria.
E100000893_L01_10,NODE_199_length_1050_cov_30.854146_g137_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_206_length_1037_cov_106.127530_g144_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota.
E100000893_L01_10,NODE_220_length_1016_cov_11.198552_g154_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_226_length_1004_cov_81.403141_g159_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota.
E100000893_L01_10,NODE_229_length_999_cov_17.486316_g161_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Ellioviricetes; Bunyavirales; Phenuiviridae.
E100000893_L01_10,NODE_231_length_993_cov_22.116525_g163_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_240_length_982_cov_39.759914_g171_i0,1.0,2,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_248_length_981_cov_17.203863_g179_i0,0.5,2,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Ellioviricetes; Bunyavirales; Phenuiviridae.
E100000893_L01_10,NODE_252_length_976_cov_25.878101_g183_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_259_length_964_cov_128.055738_g188_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_271_length_954_cov_133.771271_g199_i0,0.5,2,Viruses; Riboviria; Orthornavirae; Kitrinoviricota.
E100000893_L01_10,NODE_273_length_951_cov_10.323725_g201_i0,0.5,2,Viruses; Riboviria.
E100000893_L01_10,NODE_311_length_910_cov_18.801394_g183_i1,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_329_length_887_cov_7.696897_g252_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_352_length_864_cov_11.690798_g272_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_10,NODE_413_length_819_cov_24.374026_g328_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_451_length_792_cov_9.438762_g358_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Magsaviricetes; Nodamuvirales.
E100000893_L01_10,NODE_480_length_776_cov_13.711142_g383_i0,0.5,2,Viruses; Riboviria.
E100000893_L01_10,NODE_544_length_741_cov_17.424855_g442_i0,0.5,2,Viruses; Riboviria.
E100000893_L01_10,NODE_564_length_727_cov_21.243363_g43_i1,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_566_length_726_cov_9.661743_g462_i0,0.5,2,Viruses; Riboviria.
E100000893_L01_10,NODE_577_length_723_cov_8.875371_g470_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Ellioviricetes; Bunyavirales; Phenuiviridae.
E100000893_L01_10,NODE_602_length_714_cov_14.583459_g495_i0,1.0,2,Viruses; Riboviria.
E100000893_L01_10,NODE_631_length_700_cov_21.688172_g163_i1,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_651_length_693_cov_10.246894_g539_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_680_length_677_cov_12.460191_g565_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_687_length_674_cov_268.910400_g572_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota.
E100000893_L01_10,NODE_688_length_674_cov_18.356800_g573_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota.
E100000893_L01_10,NODE_689_length_674_cov_18.153600_g573_i1,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota.
E100000893_L01_10,NODE_690_length_674_cov_7.593600_g574_i0,0.33,3,Viruses; Riboviria.
E100000893_L01_10,NODE_747_length_656_cov_21.845140_g625_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_815_length_629_cov_16.937931_g692_i0,1.0,2,Viruses; Riboviria.
E100000893_L01_10,NODE_937_length_592_cov_21.099448_g805_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_971_length_583_cov_25.853933_g163_i2,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_1097_length_554_cov_13.188119_g953_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_1124_length_547_cov_16.767068_g978_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_1258_length_524_cov_11.210526_g1104_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Ellioviricetes; Bunyavirales; Phenuiviridae.
E100000893_L01_10,NODE_1264_length_523_cov_22.016878_g183_i2,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_1328_length_512_cov_20.360691_g1169_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_1363_length_506_cov_6.295405_g1203_i0,0.5,2,Viruses; Riboviria.
E100000893_L01_10,NODE_1425_length_497_cov_6.468750_g1262_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_1543_length_481_cov_24.094907_g1375_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_1615_length_472_cov_21.940898_g1446_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_1682_length_464_cov_6.869880_g1509_i0,0.5,2,Viruses; Riboviria.
E100000893_L01_10,NODE_1760_length_456_cov_12.203931_g1583_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_1790_length_454_cov_9.395062_g1613_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_1848_length_449_cov_15.100000_g1670_i0,0.5,2,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_2197_length_420_cov_16.080863_g2007_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Ellioviricetes; Bunyavirales.
E100000893_L01_10,NODE_2200_length_420_cov_7.951482_g2010_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_2459_length_400_cov_9.074074_g2262_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Chrymotiviricetes; Ghabrivirales; Totiviridae.
E100000893_L01_10,NODE_2546_length_393_cov_5.845930_g2348_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Ellioviricetes; Bunyavirales.
E100000893_L01_10,NODE_2753_length_382_cov_6.429429_g2547_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_2808_length_378_cov_23.987842_g2601_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_2878_length_374_cov_7.833846_g2669_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_2953_length_371_cov_5.121118_g2744_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Ellioviricetes; Bunyavirales.
E100000893_L01_10,NODE_3076_length_365_cov_7.617089_g2863_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_3092_length_364_cov_13.561905_g2878_i0,0.5,2,Viruses; Riboviria.
E100000893_L01_10,NODE_3644_length_341_cov_6.130137_g3428_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_3764_length_336_cov_44.982578_g3547_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_3886_length_333_cov_5.721831_g3669_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_4046_length_328_cov_7.523297_g3828_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_4648_length_312_cov_4.935361_g4430_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_4674_length_311_cov_8.351145_g4456_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_4921_length_305_cov_13.503906_g4703_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Ellioviricetes; Bunyavirales; Phenuiviridae.
E100000893_L01_10,NODE_5130_length_300_cov_15.800797_g4912_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_6333_length_276_cov_7.537445_g6114_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_6562_length_272_cov_5.829596_g6343_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Chrymotiviricetes; Ghabrivirales; Totiviridae.
E100000893_L01_10,NODE_6822_length_268_cov_6.086758_g6603_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_6919_length_266_cov_14.769585_g6700_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Ellioviricetes; Bunyavirales.
E100000893_L01_10,NODE_7410_length_259_cov_10.433333_g7191_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_7780_length_254_cov_8.824390_g7561_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Resentoviricetes; Reovirales; Spinareoviridae.
E100000893_L01_10,NODE_8193_length_249_cov_3.935000_g7974_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_8414_length_246_cov_10.512690_g8195_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_8494_length_245_cov_13.734694_g8275_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Ellioviricetes; Bunyavirales.
E100000893_L01_10,NODE_8527_length_245_cov_6.826531_g8308_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_9233_length_237_cov_3.648936_g9014_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_9311_length_236_cov_6.844920_g9092_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_9892_length_230_cov_9.917127_g9673_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Coronaviridae; Betacoronavirus.
E100000893_L01_10,NODE_9894_length_230_cov_9.679558_g9675_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Magsaviricetes; Nodamuvirales.
E100000893_L01_10,NODE_9907_length_230_cov_7.414365_g9688_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_10186_length_227_cov_15.893258_g9967_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota.
E100000893_L01_10,NODE_10570_length_224_cov_5.177143_g10351_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_11157_length_219_cov_8.235294_g10938_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_11332_length_218_cov_3.384615_g11113_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Magsaviricetes; Nodamuvirales.
E100000893_L01_10,NODE_12787_length_211_cov_4.475309_g12568_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Coronaviridae.
E100000893_L01_10,NODE_13696_length_210_cov_12.782609_g13477_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_14476_length_210_cov_10.552795_g14257_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Coronaviridae; Betacoronavirus.
E100000893_L01_10,NODE_15216_length_210_cov_9.273292_g14997_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Paramyxoviridae.
E100000893_L01_10,NODE_15768_length_210_cov_8.596273_g15549_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Tymovirales.
E100000893_L01_10,NODE_17226_length_210_cov_7.335404_g17007_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_20563_length_210_cov_5.571429_g20344_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Resentoviricetes; Reovirales; Sedoreoviridae; Rotavirus.
E100000893_L01_10,NODE_22164_length_210_cov_4.968944_g21945_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Chrymotiviricetes; Ghabrivirales; Totiviridae.
E100000893_L01_10,NODE_22745_length_210_cov_4.770186_g22526_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Monjiviricetes; Mononegavirales; Pneumoviridae.
E100000893_L01_10,NODE_22772_length_210_cov_4.763975_g22553_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_24850_length_210_cov_4.155280_g24631_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Resentoviricetes; Reovirales; Sedoreoviridae; Rotavirus.
E100000893_L01_10,NODE_27211_length_210_cov_3.571429_g26992_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Chrymotiviricetes; Ghabrivirales; Totiviridae.
E100000893_L01_10,NODE_28912_length_210_cov_3.173913_g28693_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Chrymotiviricetes; Ghabrivirales; Totiviridae.
E100000893_L01_10,NODE_29943_length_210_cov_2.950311_g29724_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_30563_length_210_cov_2.813665_g30344_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Coronaviridae; Betacoronavirus.
E100000893_L01_10,NODE_30912_length_210_cov_2.739130_g30693_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_31743_length_210_cov_2.503106_g31524_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Resentoviricetes; Reovirales; Sedoreoviridae; Rotavirus.
E100000893_L01_10,NODE_35439_length_201_cov_8.717105_g35220_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Ellioviricetes; Bunyavirales.
E100000893_L01_10,NODE_36270_length_199_cov_13.520000_g36051_i0,1.0,1,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Blubervirales; Hepadnaviridae; Avihepadnavirus.
E100000893_L01_10,NODE_36281_length_199_cov_13.406667_g36062_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Coronaviridae; Betacoronavirus.
E100000893_L01_10,NODE_36493_length_199_cov_11.966667_g36274_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_37133_length_199_cov_9.513333_g36914_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_38937_length_199_cov_6.466667_g38718_i0,1.0,1,Viruses; Riboviria.
E100000893_L01_10,NODE_43871_length_199_cov_2.853333_g43652_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Resentoviricetes; Reovirales; Sedoreoviridae; Rotavirus.
E100000893_L01_10,NODE_53029_length_195_cov_5.931507_g52810_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus.
E100000893_L01_10,NODE_53126_length_195_cov_5.431507_g52907_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Resentoviricetes; Reovirales; Spinareoviridae; Orthoreovirus.
E100000893_L01_10,NODE_57282_length_192_cov_12.426573_g57063_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Ellioviricetes; Bunyavirales.
E100000893_L01_10,NODE_58428_length_192_cov_2.867133_g58209_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Magsaviricetes; Nodamuvirales.
E100000893_L01_10,NODE_59014_length_191_cov_8.711268_g58795_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Resentoviricetes; Reovirales; Sedoreoviridae; Rotavirus.
E100000893_L01_10,NODE_60348_length_190_cov_7.843972_g60129_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Resentoviricetes; Reovirales; Sedoreoviridae; Rotavirus.
E100000893_L01_10,NODE_62887_length_188_cov_10.503597_g62668_i0,1.0,1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Resentoviricetes; Reovirales; Sedoreoviridae; Rotavirus.
